Timestamp,Grade,Gender,Race,OnCampus,KnowName,ElectPart,Impact,MyOpinion,CampusOpinion,HearAbout,EventPart,WhyPart,BigIssue,EventKind,Additional comments and suggestions,,,,,,
2/6/19 18:30,Senior,Female,White,Yes,Yes,1,1,3,3,1,None,"Free food or swag, I was interested in a subject or area, Personal or professional development, It seemed fun, My friends encouraged me to go","Environmental issues, Career readiness, Mental health",,Sorry I'm not as informed as I'd like to be. I wish I was better - your website confuses me!,,,,,,
1/30/19 17:28,Sophomore,Female,White,Yes,Yes,1,4,5,3,3,1-2 times,"It seemed fun, I saw it on a poster or flyer, Free food or swag","Affordability, Environmental issues, Student Wellness","Speakers and talks, Service events, Social events",,,,,,,
2/1/19 16:13,Sophomore,Female,White,Yes,Yes,1,1,3,3,1,None,Not applicable,"Affordability, Mental health, Diversity, Student Wellness","Social events, Interactive events",,,,,,,
2/1/19 16:14,Sophomore,Female,White,Yes,Yes,1,3,3,3,2,None,Not applicable,"Mental health, Academic challenges, Student Wellness",Social events,,,,,,,
2/4/19 18:58,Sophomore,Female,White,Yes,Yes,3,3,4,5,4,3-5 times,"It seemed fun, My friends encouraged me to go, Personal or professional development, Free food or swag, I was interested in a subject or area","Civic Engagement, Connection to campus, Career readiness, Environmental issues","Speakers and talks, Service events, Social events, Discussions and seminars",,,,,,,
2/6/19 18:14,Sophomore,Female,White,Yes,Yes,1,5,3,3,2,1-2 times,"I was interested in a subject or area, I saw it on social media, It seemed fun","Environmental issues, Affordability",Speakers and talks,,,,,,,
2/6/19 18:20,Sophomore,Female,White,Yes,Yes,4,4,4,4,3,None,Free food or swag,"Diversity, Mental health, Civic Engagement",Social events,,,,,,,
2/10/19 19:46,Sophomore,Female,White,Yes,Yes,4,1,3,4,3,None,"Free food or swag, I saw it on social media, It seemed fun, My friends encouraged me to go","Diversity, Mental health, Affordability","Service events, Speakers and talks",,,,,,,
3/5/19 12:43,Sophomore,Female,White,Yes,Yes,1,2,3,3,3,None,"I was interested in a subject or area, I saw it on social media, Personal or professional development, It seemed fun, My friends encouraged me to go","Academic challenges, Mental health, Affordability","Social events, Service events, Speakers and talks",,,,,,,
1/31/19 17:57,First-year,Male,White,Yes,Yes,4,3,3,3,4,1-2 times,My friends encouraged me to go,"Civic Engagement, Mental health, Environmental issues, Diversity","Speakers and talks, Discussions and seminars",,,,,,,
2/1/19 16:10,First-year,Male,White,Yes,Yes,2,1,3,3,3,None,Not applicable,"Affordability, Free speech, Environmental issues","Social events, Interactive events",,,,,,,
2/2/19 15:06,First-year,Male,White,Yes,Yes,1,3,3,4,2,None,Not applicable,"Affordability, Career readiness, Student Wellness","Speakers and talks, Training and informationals, Interactive events",,,,,,,
2/2/19 15:43,First-year,Male,White,Yes,Yes,5,3,4,3,3,None,"I saw it on social media, Free food or swag","Affordability, Civic Engagement, Free speech, Mental health, Diversity","Service events, Discussions and seminars, Training and informationals",,,,,,,
2/2/19 21:16,First-year,Male,White,Yes,Yes,2,3,4,3,3,1-2 times,It seemed fun,"Affordability, Academic challenges","Service events, Social events, Interactive events",,,,,,,
2/2/19 21:39,First-year,Male,White,Yes,Yes,1,3,3,3,2,1-2 times,My friends encouraged me to go,"Free speech, Career readiness",Speakers and talks,,,,,,,
2/4/19 20:29,First-year,Male,White,Yes,Yes,3,2,3,3,4,3-5 times,Free food or swag,"Free speech, Civic Engagement, Affordability","Social events, Speakers and talks",,,,,,,
2/4/19 21:05,First-year,Male,White,Yes,Yes,2,2,3,3,2,None,"Free food or swag, It seemed fun, My friends encouraged me to go","Academic challenges, Civic Engagement, Affordability","Social events, Speakers and talks",,,,,,,
2/6/19 18:32,First-year,Male,White,Yes,Yes,1,3,3,3,2,None,It seemed fun,"Environmental issues, Campus civility, Civic Engagement","Interactive events, Social events",,,,,,,
2/2/19 15:34,Junior,Male,White,Yes,Yes,2,1,3,3,2,1-2 times,Free food or swag,"Affordability, Mental health, Career readiness, Environmental issues","Speakers and talks, Service events",,,,,,,
2/4/19 20:05,Sophomore,Male,White,Yes,Yes,2,2,3,3,1,None,"Free food or swag, I was interested in a subject or area","Academic challenges, Environmental issues, Affordability","Interactive events, QnA Forums, Discussions and seminars",,,,,,,
2/10/19 19:44,Sophomore,Male,White,Yes,Yes,3,4,4,3,1,1-2 times,"I was interested in a subject or area, It seemed fun","Career readiness, Mental health, Student Wellness","Training and informationals, Discussions and seminars",,,,,,,
2/10/19 19:47,Sophomore,Male,White,Yes,Yes,5,3,4,3,3,1-2 times,"Free food or swag, I was interested in a subject or area","Diversity, Environmental issues, Mental health",Service events,,,,,,,
3/5/19 12:55,,Male,White,Yes,Yes,5,5,1,1,3,3-5 times,"Free food or swag, I was interested in a subject or area, I saw it on social media","Environmental issues, Career readiness, Free speech","Social events, Training and informationals",,,,,,,
2/1/19 15:38,Junior,Female,Asian,Yes,"Yes, Sav Put",4,2,3,1,3,6-10 times,"I saw it on social media, Free food or swag",Diversity,"Training and informationals, Interactive events",,,,,,,
2/1/19 15:34,Senior,Male,White,No,"Yes, Yes",3,2,4,3,3,3-5 times,Free food or swag,"Affordability, Civic Engagement, Mental health, Diversity, Student Wellness","Speakers and talks, Interactive events",,,,,,,
1/31/19 19:58,First-year,Female,White,Yes,"Yes, Yes",,1,5,5,4,None,,,"QnA Forums, Service events",,,,,,,
2/4/19 19:32,Sophomore,Male,White,No,,3,1,2,3,1,None,My friends encouraged me to go,Honor Court Reform,Speakers and talks,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
